"mean","median","variance","std","entropy"
0.406977433628319,0.407522123893805,0.000307020474738973,0.0175219997357314,0.877390301001712
0.416098230088496,0.406194690265487,0.00236685273181397,0.0486503107062428,0.302604552077308
0.409642920353982,0.415486725663717,0.00649221979262527,0.080574312237991,0.216227373727247
0.406794247787611,0.402212389380531,0.000827791722923487,0.0287713698478798,0.673023481511116
0.406046902654867,0.411504424778761,0.000939226571704448,0.0306468036131739,0.520634372643887
0.423623451327434,0.417699115044248,0.00230308656197117,0.0479904840772748,0.347043173109691
0.408844247787611,0.403097345132743,0.00209785160209156,0.0458023100082469,0.404026091640361
0.406159292035398,0.410619469026549,0.000917800798684188,0.0302952273251776,0.614795864514152
0.410284955752212,0.409513274336283,0.000285559751936132,0.0168985133054992,0.96670797890688
0.411624336283186,0.408407079646018,0.00530910297073642,0.0728635915305883,0.236144532186377
0.401215044247788,0.407079646017699,0.00101561258258807,0.0318686771389725,0.563993047209842
0.417819911504425,0.413716814159292,0.000946916544353892,0.03077200910493,0.675044997792903
0.410684955752212,0.411061946902655,0.000422820050844172,0.0205625886221597,0.717869576854976
0.404143805309735,0.404424778761062,0.00422518214333842,0.0650014010875029,0.239821371660792
0.411809734513274,0.402654867256637,0.002464385032695,0.0496425727848084,0.306813196678331
0.419450884955752,0.420353982300885,0.000755548664609476,0.0274872454896717,0.593391132966483
0.411487168141593,0.411283185840708,0.000958195935578463,0.030954740114859,0.538421607269654
0.409624336283186,0.40353982300885,0.00102694890814536,0.0320460435646175,0.505895872601277
0.40306592920354,0.411283185840708,0.002001065196883,0.0447332672279032,0.341446684724052
0.421137168141593,0.412389380530973,0.00238847922634828,0.0488720700026946,0.316696884628683
0.406591150442478,0.39070796460177,0.00419661402807773,0.0647812783763776,0.219976682538028
0.406274336283186,0.395132743362832,0.0015463399024367,0.0393235286112106,0.452750645837372
0.41874203539823,0.412389380530973,0.000836419776147045,0.0289209228093961,0.536293120211237
0.403890265486726,0.402433628318584,0.00052407030258389,0.0228925818243354,0.651990563437947
0.419979646017699,0.40287610619469,0.00276447139519502,0.0525782407008358,0.273977307310301
0.394413274336283,0.399115044247788,0.00309061472075882,0.0555932974445555,0.280686843259401
0.419024336283186,0.416150442477876,0.000636222598783293,0.0252234533476939,0.6303282030942
0.41237610619469,0.410398230088496,0.000346198085468976,0.0186063990462684,0.829749350794059
0.410986725663717,0.408849557522124,0.000607774957195429,0.0246530922440863,0.675587573284723
0.41099203539823,0.411061946902655,0.000171944408187654,0.0131127574593467,1.07916175081013
0.409509292035398,0.407522123893805,0.0005437436651547,0.0233183117989854,0.701045698419109
0.412840707964602,0.405752212389381,0.000978177958677606,0.0312758366583151,0.495233093311891
0.405867699115044,0.406194690265487,0.000311240616252559,0.0176420128174922,0.915626084277297
0.412265044247788,0.413716814159292,0.000697644162880086,0.0264129544519368,0.62611925236545
0.408401769911504,0.407964601769912,0.000290676347896177,0.017049233058885,0.911860753144979
0.423174336283186,0.417256637168142,0.00104779933116608,0.0323697286236088,0.461299583214807
0.402465486725664,0.402212389380531,0.000313479901704508,0.0177053636422556,0.76660437057811
0.40741814159292,0.405309734513274,0.000339492867250522,0.0184253322154723,0.812005589421746
0.409620353982301,0.406637168141593,0.000539059193111194,0.0232176483113858,0.660917214736928
0.412974778761062,0.419469026548673,0.00153442711075866,0.0391717642027859,0.412802572687851
0.418798672566372,0.407522123893805,0.00213116001407469,0.0461644886690483,0.366892650432241
0.405152654867257,0.4,0.00226126254984721,0.0475527344097814,0.38164399415303
0.402128318584071,0.407079646017699,0.000895752808960578,0.029929129772858,0.540770408913169
0.415412389380531,0.420353982300885,0.000695672133877162,0.0263755973179218,0.622897026644124
0.410807522123894,0.410176991150442,0.000753648231793545,0.0274526543669924,0.61606325319242
0.416943362831858,0.411946902654867,0.00232692923481865,0.0482382548898554,0.380915752937506
0.404969026548673,0.408407079646018,0.000485477469794957,0.0220335532721111,0.741901159933702
0.419420796460177,0.408849557522124,0.00247639391270823,0.0497633792332095,0.275707194033691
0.406762389380531,0.413274336283186,0.00256325965541859,0.0506286446136828,0.292141850136624
0.406292477876106,0.405752212389381,0.000181481144195335,0.0134714937625838,0.970407852968274
0.410329646017699,0.410619469026549,0.000121039665830761,0.0110018028445688,1.22226888345142
0.413309292035398,0.413274336283186,0.000195294511168699,0.0139747812565599,1.00869582188035
0.403470353982301,0.40353982300885,0.00045688031813629,0.0213747589024131,0.739627593624728
0.414233628318584,0.400884955752212,0.00334286745356054,0.0578175358655187,0.225934071039794
0.412555752212389,0.415486725663717,0.000249657720999251,0.0158005607811638,0.864193875679829
0.411211504424779,0.400442477876106,0.0016672161542073,0.0408315583122577,0.355805377209683
0.41081017699115,0.411504424778761,0.000383417962366784,0.0195810613187024,0.850955167356239
0.408527433628319,0.406637168141593,0.000371360085906252,0.0192707053816474,0.82567612961206
0.412588938053097,0.413274336283186,0.000158981049927678,0.0126087687712829,1.08446672245435
0.40896814159292,0.410176991150442,0.000168740315223203,0.0129900082841853,1.08751068801218
0.412118584070796,0.412389380530973,0.000580833683554335,0.0241004913550395,0.698969370788975
0.410303982300885,0.410176991150442,0.000265702430247618,0.0163003812914796,0.874604428883866
0.410023008849558,0.410619469026549,0.000159668811265647,0.0126360124748928,1.07143080480714
0.413069026548673,0.41283185840708,0.000138477169314353,0.0117676322730766,1.1002702215308
0.41105,0.410176991150442,0.000213998608013605,0.0146286912611349,0.964643928458314
0.402646902654867,0.409734513274336,0.000997475209566211,0.0315828309302097,0.482697088329522
0.416667699115044,0.411061946902655,0.000993354039880589,0.0315175195705593,0.495471409579345
0.411557522123894,0.408849557522124,0.00034508500198844,0.0185764636566931,0.803243492422385
0.410330973451327,0.409734513274336,0.0009545262421165,0.0308954081072981,0.524538600478166
0.410586725663717,0.403982300884956,0.00106275994139648,0.032599999101173,0.492844658242863
0.410486283185841,0.405752212389381,0.000709382810447694,0.0266342413154138,0.574504784446251
0.411675663716814,0.412389380530973,0.000380214036379554,0.0194990778340811,0.804065751056683
0.409154424778761,0.402654867256637,0.000982243947879276,0.031340771335104,0.507312104148445
0.405556194690265,0.408849557522124,0.000490699163216784,0.022151730479057,0.678809813211202
0.417554424778761,0.413716814159292,0.000433125597796089,0.0208116697503129,0.725578129559267
0.410903982300885,0.410619469026549,0.000176482683443095,0.0132846785223842,0.955265300777459
0.410252212389381,0.410619469026549,0.000183253403767931,0.0135371120911342,0.948761438365139
0.406903539823009,0.407522123893805,0.000172463871969706,0.0131325500939348,1.07251247385716
0.412594690265487,0.412389380530973,9.93911728315362e-05,0.00996951216617625,1.20293599003306
0.409675663716814,0.410176991150442,0.000131955377532752,0.0114871831853049,1.08602093470153
0.410450884955752,0.408407079646018,0.000395555677652749,0.0198885815897652,0.773128339755045
0.412026991150443,0.415044247787611,0.000476737258638543,0.0218343137890464,0.707420631286755
0.405703539823009,0.405309734513274,0.000342585889985843,0.0185090758814654,0.784657368760163
0.428287168141593,0.421681415929204,0.00116070020192485,0.0340690504993146,0.437201647597436
0.407572123893805,0.394469026548673,0.00522075725796279,0.0722548078536148,0.202047751275757
0.399391592920354,0.397345132743363,0.000260039265320611,0.0161257330165364,0.871449081519313
0.414587168141593,0.413274336283186,0.000254191835934925,0.0159433947431193,0.837080036888544
0.408775221238938,0.406858407079646,0.000503853327836412,0.0224466774342309,0.731895141051237
0.413264159292035,0.41283185840708,0.000245554206214986,0.0156701693103484,0.883506288546867
0.408073451327434,0.409734513274336,0.000210139163362595,0.0144961775431524,0.911368641028911
0.411229203539823,0.410619469026549,0.000246052912494294,0.015686073839374,0.884057327382751
0.411503982300885,0.410619469026549,0.00021679777494622,0.0147240542971771,0.976942376923354
0.40873185840708,0.408849557522124,0.000158694061749117,0.0125973831309966,1.09550233134934
0.411782300884956,0.411504424778761,0.00015152979277343,0.0123097438142891,1.14245241666907
0.402073451327434,0.40929203539823,0.00068108076045346,0.0260975240291768,0.597964895174425
0.422282300884956,0.421238938053097,0.000381084709895893,0.0195213910850608,0.81082782982549
0.406146460176991,0.405309734513274,0.000351740870598847,0.0187547559461286,0.791207018733329
0.41165796460177,0.410619469026549,0.000321309756580921,0.0179251152459593,0.823907870752461
0.410338938053097,0.411283185840708,0.000313487197746733,0.0177055696815079,0.82584585698089
0.40990796460177,0.409955752212389,0.0001843582042376,0.0135778571298125,0.959134556541152
0.410624336283186,0.410619469026549,0.000236561818102855,0.0153805662477964,0.979899586942628
0.407733628318584,0.408407079646018,0.000172744895416209,0.0131432452391412,1.07507206206304
0.41194203539823,0.414601769911504,0.000430465487611505,0.0207476622203926,0.725556560606782
0.413619911504425,0.415486725663717,0.000251992739665815,0.0158742791857084,0.880828890942363
0.409783628318584,0.414601769911504,0.000613127160953733,0.0247614046643912,0.632049320750512
0.411365044247788,0.410619469026549,0.000174598942077797,0.0132135892957893,1.06054466832479
0.408745575221239,0.409513274336283,0.000170879583279732,0.0130720917713934,1.08303937209046
0.410431415929204,0.412389380530973,0.000552358760005208,0.0235023139287435,0.657805866669799
0.406994690265487,0.410619469026549,0.000739156639606166,0.0271874353260135,0.583974843342906
0.415221681415929,0.415486725663717,0.000265801512805781,0.0163034202793702,0.889648210640374
0.409404424778761,0.409955752212389,0.000248215457214596,0.0157548550362926,0.877315876235638
0.415405752212389,0.412610619469027,0.000909805080944364,0.0301629753330862,0.560175958148983
0.40815796460177,0.408407079646018,0.000285957119896935,0.0169102667009404,0.899228708203174
0.410898230088496,0.402212389380531,0.0015701262191003,0.0396248182216688,0.381295989602163
0.407195575221239,0.405752212389381,0.000310050311098945,0.0176082455428968,0.856956952681796
0.411882743362832,0.411504424778761,0.000262065255599401,0.0161884296829372,0.877696441218381
0.414274336283186,0.413716814159292,0.000411333567101442,0.0202813600900295,0.830653873825863
0.407241150442478,0.407522123893805,0.000464122940192914,0.0215435127171247,0.790944093881313
0.411759734513274,0.411061946902655,0.000187352375282323,0.0136876723836569,0.993642998534003
0.402402654867257,0.406194690265487,0.0011890163912836,0.0344821169779873,0.452388601373085
0.413503097345133,0.406637168141593,0.00297765259013419,0.0545678714092293,0.319254205312534
0.412380973451327,0.411061946902655,0.000583350724638022,0.0241526546085109,0.668857280645871
0.410782300884956,0.397345132743363,0.00441510987375503,0.0664462931528541,0.231863029183096
0.416283628318584,0.414159292035398,0.000233700181307472,0.0152872555191399,0.965054290163212
0.410993805309735,0.408407079646018,0.000946062807266504,0.0307581340016995,0.562746574646615
0.404845575221239,0.402654867256637,0.000497351568617721,0.0223013804195552,0.699787715940266
0.408545575221239,0.408849557522124,0.000365059050553412,0.0191065185356572,0.809778101438875
0.413244690265487,0.40929203539823,0.00108364972988495,0.0329188354879839,0.524325965551474
0.415453097345133,0.40929203539823,0.001259401821745,0.035488051816703,0.479849830239348
0.412920353982301,0.408849557522124,0.00129457360877206,0.0359801835566754,0.448996772382948
0.410402654867257,0.409734513274336,0.000191644361880872,0.0138435675272262,0.979706686291648
0.398993362831858,0.394690265486726,0.00245437060817572,0.04954160482035,0.321893492082808
0.414041592920354,0.410619469026549,0.00164670882096757,0.0405796601879263,0.383718353783184
0.41468185840708,0.41283185840708,0.000464830920473296,0.0215599378587531,0.735490587845511
0.416413274336283,0.417920353982301,0.00071517542368118,0.0267427639499207,0.59173257754313
0.411942477876106,0.41283185840708,0.000309351935536445,0.0175884034390972,0.874633997825788
0.40443185840708,0.404424778761062,0.000226272898319261,0.0150423701031207,0.987302871511765
0.407520353982301,0.410619469026549,0.000478022462904599,0.0218637248177112,0.725495694765076
0.411764601769912,0.409734513274336,0.000400287956528853,0.0200071976180787,0.744781921547632
0.41183407079646,0.413495575221239,0.000217857448450095,0.0147599948661947,0.960354419882521
0.410845575221239,0.412389380530973,0.000661675827091874,0.0257230602201969,0.626874941686581
0.410576991150442,0.410840707964602,0.000249938007550976,0.015809427805932,0.858611425447693
0.410075663716814,0.410619469026549,0.00028364227627267,0.0168416827031229,0.856622005912408
0.407255752212389,0.407522123893805,0.000368257206223374,0.0191900288228907,0.808352856658548
0.415723451327434,0.416814159292035,0.000306214032773474,0.0174989723347822,0.913618217504788
0.409851327433628,0.410176991150442,0.000314811307509248,0.0177429227442732,0.812566046546807
0.411206194690265,0.411946902654867,0.00013680838093948,0.0116965114858867,1.0770678891723
0.409303982300885,0.409734513274336,0.000267509319759104,0.0163557121446638,0.900450518105237
0.41147610619469,0.411946902654867,0.00212254268208219,0.0460710612215759,0.35107444225997
0.408188495575221,0.413274336283186,0.00099286144238059,0.031509703939907,0.487656160669953
0.415179203539823,0.421017699115044,0.00103013028985599,0.0320956428484614,0.503129053786881
0.40962389380531,0.410176991150442,0.000240855527780894,0.0155195208618338,0.861137693333665
0.408158407079646,0.407964601769912,0.000318020690437481,0.0178331346217506,0.812597726614362
0.413182743362832,0.414601769911504,0.000244741991384446,0.015644231888605,0.860741158596118
0.41031592920354,0.412389380530973,0.000193870235651894,0.013923729229337,0.956969941018251
0.408410619469027,0.409513274336283,0.000233855896777034,0.0152923476542038,0.96741973531824
0.411818584070796,0.411946902654867,0.000138485634981054,0.0117679919689407,1.0785642679607
0.410464159292035,0.407964601769912,0.000370583952070169,0.0192505571885639,0.782046888493737
0.410730973451327,0.410619469026549,0.000173704226585423,0.0131796899275143,1.10040034698835
0.412507522123894,0.413938053097345,0.00234848869368233,0.048461208132715,0.313378121337223
0.409559734513274,0.411946902654867,0.00110760752431498,0.0332807380374141,0.47943201385899
0.405524778761062,0.408849557522124,0.000706197583753383,0.0265743783323972,0.587287634573807
0.413909292035398,0.413716814159292,0.000213258872271912,0.014603385644155,0.941374979576075
0.406753097345133,0.408185840707965,0.000276074366323407,0.016615485738413,0.876243978471243
0.415574336283186,0.407964601769912,0.001421331425403,0.0377005494045247,0.387488628278867
0.410351327433628,0.410619469026549,0.000207385465973452,0.0144008842080427,1.00588311189499
0.4101,0.410176991150442,0.000162189702428562,0.0127353720961958,1.10260911094965
0.407804867256637,0.407964601769912,0.000321419524113353,0.017928176820674,0.808990587582682
0.414623008849558,0.414601769911504,0.00034560986234884,0.0185905853148533,0.798025545606868
0.411406637168142,0.41283185840708,0.000157143626318777,0.0125356940900286,1.05264783770511
0.410809292035398,0.410619469026549,0.000338485356489703,0.0183979715319299,0.802669991749992
0.409954424778761,0.410619469026549,0.000206523382768782,0.0143709214307497,0.975061792067105
0.408886725663717,0.406858407079646,0.000323512278822796,0.0179864470872598,0.869412914458504
0.409996460176991,0.408407079646018,0.000283779655605171,0.0168457607606534,0.896064750756849
0.411351769911504,0.409734513274336,0.000568395942147802,0.0238410558102573,0.697861492811505
0.409769026548673,0.411061946902655,0.00028618130151453,0.0169168939677037,0.824149290812781
0.411482743362832,0.410619469026549,0.00028739574389175,0.0169527503341419,0.846842808986306
0.409688938053097,0.410176991150442,0.00014128083581271,0.0118861615256024,1.053323036951
0.412193362831858,0.410619469026549,0.000243951122984524,0.0156189347583158,0.880576977611662
0.410033628318584,0.411061946902655,0.000262067029046432,0.0161884844579853,0.916102233864128
0.410778761061947,0.410619469026549,0.000123715696274236,0.0111227557859658,1.08458016340247
0.410351769911504,0.413274336283186,0.000307659248056891,0.0175402180162303,0.844951607019793
0.411925663716814,0.41283185840708,0.000290802921333112,0.0170529446528484,0.864140874840104
0.408879646017699,0.407964601769912,0.000241581815192905,0.0155429024056932,0.875882754413695
0.411897345132743,0.411061946902655,0.000280175126963442,0.0167384326316248,0.918241996002868
0.405567256637168,0.410176991150442,0.000641011297929616,0.0253182009220564,0.621715880725403
0.416369911504425,0.413716814159292,0.000776672197297148,0.0278688391810127,0.557312070155843
0.410425663716814,0.410840707964602,0.00103178441892437,0.032121401260287,0.500505577883837
0.409726548672566,0.410619469026549,0.00026759465158635,0.0163583205613031,0.882692339878995
0.408144690265487,0.409734513274336,0.000258920395648213,0.0160910035624946,0.841132005342085
0.413788938053097,0.413274336283186,0.000326400178665626,0.0180665486096716,0.820620407197778
0.410196902654867,0.412389380530973,0.000722737573308291,0.0268837789997666,0.963656757236667
0.411547787610619,0.411504424778761,0.000406654676447926,0.0201656806591775,1.05886983688532
0.410130088495575,0.410619469026549,0.000124243744880443,0.0111464678208141,1.23462654174583
0.407392920353982,0.407522123893805,0.000337439941311819,0.018369538407696,1.03321214445242
0.411941592920354,0.411504424778761,0.000992076314704555,0.0314972429698943,1.25662218082947
0.410170796460177,0.412389380530973,0.000532524027669301,0.0230764821337504,1.14535743938128
0.407486283185841,0.406637168141593,0.000195424580936171,0.013979434213736,1.01115267402035
0.41422610619469,0.415929203539823,0.000285509528441434,0.0168970272072171,0.878934116396874
0.410545575221239,0.408849557522124,0.000246079173189949,0.015686910887423,0.883501301599187
0.410932300884956,0.409070796460177,0.000361993121440024,0.0190261168250388,0.781649413334342
0.412217256637168,0.413716814159292,0.000233603028786481,0.0152840776230194,0.94747257642676
0.409849557522124,0.411061946902655,0.000213572567006665,0.0146141221770815,0.99034979839785
0.41148982300885,0.410619469026549,0.000264803904656477,0.0162727964608569,0.873680103441659
0.408996902654867,0.407964601769912,0.000232736086191917,0.0152556902889354,0.959118991961867
0.410523008849558,0.410176991150442,0.000225507533534004,0.0150169082548307,0.961473126317944
0.410214159292035,0.410619469026549,0.000278954054689038,0.0167019176949546,0.8447148991944
0.41166814159292,0.411504424778761,0.000158209172442863,0.0125781227710205,1.05388267795887
0.410548672566372,0.410176991150442,0.000219961993475973,0.0148311157191889,0.943151151417312
0.409935840707965,0.409734513274336,0.000183210459068984,0.0135355258142779,0.950905875938639
0.410325663716814,0.410619469026549,0.000257482226529137,0.0160462527254539,0.887918097911331
0.41138982300885,0.412389380530973,0.000169655895812799,0.0130252023328929,1.04553341942096
0.410332743362832,0.411061946902655,0.000318317788381223,0.0178414626188893,0.870603583775229
0.410607079646018,0.410619469026549,0.000282016532939863,0.0167933478776527,0.876587329153725
0.411158407079646,0.410619469026549,0.000212517411294919,0.0145779769273696,0.962427406879661
0.409367256637168,0.410619469026549,0.000264411388442244,0.0162607314854604,0.875691672553801
0.410641150442478,0.411504424778761,0.000136043828110356,0.0116637827530504,1.07335220504097
0.411119911504425,0.411061946902655,0.000266314132873574,0.0163191339498631,0.8463867890269
0.412972566371681,0.411061946902655,0.000502545947153199,0.0224175365986809,0.741594178612186
0.408610619469027,0.410619469026549,0.000493356619208291,0.0222116325201074,0.682599670370108
0.411728761061947,0.414601769911504,0.000911485130482507,0.0301908120209197,0.564027292030601
0.409322123893805,0.412389380530973,0.000898692054102815,0.0299781929759419,0.563283687393215
0.40554203539823,0.406637168141593,0.000430800715156381,0.0207557393305173,0.731551944260174
0.416703982300885,0.417035398230088,0.000357033554621267,0.0188953315562672,0.804496505245218
0.409763274336283,0.411504424778761,0.000402753911990148,0.0200687297054434,0.765551718972255
0.409471681415929,0.413274336283186,0.00105536760113548,0.0324864217964287,0.488767216953333
0.415719469026549,0.411946902654867,0.000332837599914896,0.0182438373133203,0.951984077481622
0.40508185840708,0.402654867256637,0.000665441417413968,0.025796151213194,0.756389513312967
0.413205309734513,0.414159292035398,0.000426502088273566,0.0206519269869319,0.770745721684992
0.410637168141593,0.410619469026549,0.000208273588021415,0.0144316869430228,0.973633679796909
0.410846460176991,0.410619469026549,0.000154678884186089,0.012436996590258,1.08824706674942
0.408423451327434,0.407522123893805,0.000262434811465863,0.016199839859266,0.882056963704866
0.410668584070796,0.411061946902655,0.000350972924330078,0.0187342713850867,0.811940297777578
0.410206194690265,0.409734513274336,0.000488520795053022,0.022102506533265,0.740830392327526
0.411272566371681,0.411504424778761,0.000284472236352571,0.0168663047628273,0.863236043579937
0.411123451327434,0.410619469026549,0.000282108343561668,0.0167960811965669,0.827373343656033
0.409155752212389,0.409734513274336,0.000218388397011625,0.0147779699895359,0.923781608257249
0.411535840707965,0.410619469026549,0.00027275179459356,0.0165151988965789,0.841328415827228
0.409992920353982,0.410176991150442,0.000785589596174607,0.0280283712722414,0.701539952656247
0.410815044247788,0.413274336283186,0.000529731829879845,0.0230159038466849,0.720189259852874
0.411070796460177,0.411946902654867,0.000238666421139598,0.015448832355217,0.969909684306314
0.41109203539823,0.410176991150442,0.000225521428704137,0.015017370898534,0.958886589894529
0.410904424778761,0.41283185840708,0.000343400661214116,0.0185310728565325,0.812071531769888
0.404642920353982,0.406194690265487,0.000302427486418206,0.0173904423870759,0.870930824904138
0.412999557522124,0.41283185840708,0.000640778486803822,0.0253136028017314,0.71683052140159
0.415641592920354,0.413938053097345,0.000628500985126406,0.0250699219210273,0.63037008473975
0.409843362831858,0.408407079646018,0.000349387582429324,0.0186919122197095,0.759475198971418
0.40918407079646,0.40929203539823,0.000457681517369825,0.0213934924070341,0.735223024453428
0.411460619469027,0.412389380530973,0.000318962395514788,0.0178595183449831,0.789678210607303
0.40921017699115,0.409734513274336,0.000253174463326981,0.0159114569831609,0.90345376597364
0.411001769911504,0.410619469026549,0.000403902513210995,0.0200973260214138,0.76342837594108
0.414199115044248,0.415486725663717,0.000283833034224608,0.0168473450200501,0.886864840507726
0.40824203539823,0.408849557522124,0.000185968306586797,0.0136370197105818,0.996238003483339
0.410517256637168,0.410619469026549,0.000257289876414123,0.0160402579908841,0.932710946754844
0.410485398230089,0.410619469026549,0.000340888149289551,0.0184631565364526,0.80802803509836
0.409230530973451,0.408849557522124,0.000196464707914117,0.014016586885334,0.970560479877761
0.411404867256637,0.411946902654867,0.000277316312122287,0.0166528169425562,0.907488293196571
0.410711504424779,0.412389380530973,0.000382029914635444,0.01954558555366,0.798616176759221
0.40921592920354,0.40929203539823,0.000723628400896785,0.0269003420219295,0.65246872259691
0.413796902654867,0.413274336283186,0.000539859743642146,0.0232348820449372,0.71976763640703
